ID,Title,Runtime,Rating,Votes,MPAA,ReleaseDate,Year,Month,Day,Budget,Opening Weekend,Cumulative Gross,IsDc,IsMarvel,Cast1,Cast2,Cast3,Cast4,Cast5,Director1,Director2,Director3,Director4,Director5,Producer1,Producer2,Producer3,Producer4,Producer5,Company1,Company2,Company3,Company4,Company5
4733536,American Hero,86,4.9,3682,Not Rated,10/2/2015 0:00,2015,10,2,990000,,,,,Stephen Dorff,Eddie Griffin,Luis Da Silva Jr.,Christopher Berry,Yohance Myles,Nick Love,,,,,Louise Killin,Louise Ortega,,,,Vertigo Films,,,,
4245244,"Athena, the Goddess of War",86,6,32,,1/1/2015 0:00,2015,1,1,500000,,,,,Victoria Vesce,Cali Danger,Adam Pupchek,Tim Ross,Mel Burch,Patrick Desmarattes,,,,,Patrick Desmarattes,,,,,Maiden Comics Studios,,,,
142235,Dragon Ball Z: Dead Zone,41,7,5594,Unrated,7/15/1989 0:00,1989,7,15,,,9060335,,,Masako Nozawa,Toshio Furukawa,Hiromi Tsuru,Mayumi Tanaka,Daisuke Gôri,Daisuke Nishio,,,,,Christopher Bevins,Z. Charles Bolton,Justin Cook,Gen Fukunaga,Carly Hunter,Toei Animation,Toei Company,,,
4487196,Nightwing: The Darkest Knight,23,7.3,107,,12/25/2015 0:00,2015,12,25,25000,,,,,Brady Roberts,Dan Payne,Camden Filtness,Stacey Roy,Florence Reiher,Matthew Campbell,,,,,David Aboussafy,Matthew Campbell,Matthew Hall,Kimberly Head,Brady Roberts,Mattbox Media,,,,
98502,The Toxic Avenger Part III: The Last Temptation of Toxie,102,4.4,3983,R,11/10/1989 0:00,1989,11,10,,52080,,,,Ron Fazio,John Altamura,Phoebe Legere,Rick Collins,Lisa Gaye,Michael Herz,Lloyd Kaufman,,,,Michael Herz,Lloyd Kaufman,Jeffrey W. Sass,,,Troma Entertainment,,,,
1836212,All Superheroes Must Die,78,4,1997,Unrated,10/26/2011 0:00,2011,10,26,20000,,,,,Jason Trost,Lucas Till,James Remar,Sophie Merkley,Lee Valmassy,Jason Trost,,,,,Lucas Till,Jason Trost,,,,Grindfist,,,,
997147,Big Man Japan,113,6.3,3259,PG-13,5/19/2007 0:00,2007,5,19,,,,,,Hitoshi Matsumoto,Riki Takeuchi,Ua,Ryûnosuke Kamiki,Haruka Unabara,Hitoshi Matsumoto,,,,,Hitoshi Matsumoto,Yasushi Minatoya,Yoshiya Nagasawa,Hiroshi Ohsaki,Akihiko Okamoto,Realproducts,Yoshimoto Kogyo Company,,,
117609,Sgt. Kabukiman N.Y.P.D.,105,5.9,2597,PG-13,9/29/1990 0:00,1990,9,29,1500000,,,,,Rick Gianasi,Susan Byun,Bill Weeden,Thomas Crnkovich,Larry Robinson,Michael Herz,Lloyd Kaufman,,,,Tetsu Fujimura,David Greenspan,Michael Herz,Lloyd Kaufman,Masaya Nakamura,Namco Tales Studio Ltd.,GAGA,Troma Entertainment,,
373786,Devilman,112,4,974,,10/9/2004 0:00,2004,10,9,5200000000,,,,,Hisato Izaki,Yûsuke Izaki,Ayana Sakai,Ryûdô Uzaki,Yôko Aki,Hiroyuki Nasu,,,,,Riuko Tominaga,,,,,Bandai,Dynamic Productions,Radgar,TV Asahi,Toei Animation
357894,Silver Hawk,99,5.1,2189,PG-13,1/15/2004 0:00,2004,1,15,15000000,,,,,Michelle Yeoh,Richie Jen,Max Ruddock,Luke Goss,Brandon Rhea,Jingle Ma,,,,,Thomas Chung,Fengjun Gao,Candy Leung,Rosanna Ng,Michelle Yeoh,Tianjin Film Studio,Media Asia Films,Han Entertainment,Mythical Films,
1070887,The War Boys,93,6.6,1493,Unrated,5/30/2009 0:00,2009,5,30,,,,,,Victor Rasuk,Brian J. Smith,Benjamin Walker,Peter Gallagher,Micaela Nevárez,Ron Daniels,,,,,Mitchell Bock,John Hart,Gill Holland,Carly Hugo,Matthew Parker,The Group Entertainment,,,,
3439676,Wonder Woman,3,6.2,1365,Not Rated,9/30/2013 0:00,2013,9,30,,,,,,Rileah Vanderbilt,Clare Grant,Alicia Marie,America Young,Kimi Hughes,Sam Balcomb,,,,,Jesse Soff,,,,,Rainfall Films,,,,
2803854,Spider Man: Lost Cause,140,4.2,173,,9/26/2014 0:00,2014,9,26,7000,,,,,Joey Lever,Craig Ellis,Teravis Ward,Jack Beskeen,Luke Mcneill,Joey Lever,,,,,Luka Stipinovic,,,,,Digitilheart Films,DiGitiLhEaRt,EagleStudios,,
51876,The Lone Ranger and the Lost City of Gold,81,6.8,490,Approved,6/4/1958 0:00,1958,6,4,,,,,,Clayton Moore,Jay Silverheels,Douglas Kennedy,Charles Watts,Noreen Nash,Lesley Selander,,,,,Sherman A. Harris,Jack Wrather,,,,Wrather Productions,,,,
3078296,The Invisible Boy,100,6.2,2881,,12/1/2014 0:00,2014,12,1,8000000,,,,,Ludovico Girardello,Valeria Golino,Fabrizio Bentivoglio,Christo Jivkov,Noa Zatta,Gabriele Salvatores,,,,,Carlotta Calori,Francesca Cima,Fabio Conversi,Gennaro Formisano,Nicola Giuliano,Indigo Film,Rai Cinema,Babe Film,Faso Film,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT)
219405,Waydowntown,87,6.7,1759,R,9/10/2000 0:00,2000,9,10,1000000,,,,,Fab Filippo,Don McKellar,Marya Delver,Gordon Currie,Tammy Isbell,Gary Burns,,,,,George Baptist,Gary Burns,Bryan Gliserman,Sharon McGowan,Marguerite Pigott,Alberta Foundation for the Arts,Burns Film Ltd.,CFCN Production Fund,CITY-TV,Canada Council for the Arts
10844026,"All Male, All Nude: Johnsons",83,,,Unrated,9/24/2019 0:00,2019,9,24,,,,,,Matt Colunga,Sean Harding,,,,Gerald McCullouch,,,,,Gerald McCullouch,David Essat Ramo,Corey Tut,,,Hard G Productions,,,,
2436046,Antboy,77,5.2,1742,PG,9/7/2013 0:00,2013,9,7,,,,,,Oscar Dietz,Amalie Kruse Jensen,Samuel Ting Graf,Nicolas Bro,Cecilie Alstrup Tarp,Ask Hasselbalch,,,,,Jeppe N. Christensen,Bo Ehrhardt,Birgitte Hald,Mette Høst Hansen,Eva Jakobsen,Nimbus Film Productions,Det Danske Filminstitut,Film Fyn,TV2 Danmark,C More Entertainment
1384927,Death of a Superhero,97,7.1,3263,Not Rated,9/10/2011 0:00,2011,9,10,3800000,,,,,Thomas Brodie-Sangster,Lilly Forgach,Ian Fitzgibbon,Michael McElhatton,Sharon Horgan,Ian Fitzgibbon,,,,,Lukas Batthyany,Michael Coldewey,Paul Donovan,Matthias Esche,Michael Garland,Bavaria Pictures,Grand Pictures,Picture Circle,,
142238,Dragon Ball Z: Bojack Unbound,50,7.2,4726,TV-PG,7/10/1993 0:00,1993,7,10,,,18435583,,,Masako Nozawa,Toshio Furukawa,Mayumi Tanaka,Takeshi Kusao,Tôru Furuya,Yoshihiro Ueda,,,,,Tomio Anzai,Daniel Cocanougher,Cindy Brennan Fukunaga,Gen Fukunaga,Chiaki Imada,Bird Studios,Toei Animation,Toei Doga,,
1569364,Black Lightning,102,5.7,4328,Not Rated,12/28/2009 0:00,2009,12,28,15000000,,,,,Grigoriy Dobrygin,Ekaterina Vilkova,Viktor Verzhbitskiy,Valeriy Zolotukhin,Yekaterina Vasilyeva,Dmitriy Kiselev,Aleksandr Voytinskiy,,,,Timur Bekmambetov,Syuzanna Muazen,Paul Ratner,Iva Stromilova,Aleksandr Voytinskiy,Bazelevs Production,,,,
1010055,Yatterman,111,6,1724,,2/6/2009 0:00,2009,2,6,,,,,,Shô Sakurai,Saki Fukuda,Kyoko Fukada,Kendô Kobayashi,Katsuhisa Namase,Takashi Miike,,,,,Kiyoshi Baba,Yoshinori Chiba,Tôru Horikoshi,Seiji Okuda,Naoki Satô,Horipro,J Storm,Nikkatsu,Nippon Television Network,Oriental Light and Magic
142251,Dragon Ball: Curse of the Blood Rubies,50,6.9,1932,TV-PG,12/20/1986 0:00,1986,12,20,,,7417517,,,Masako Nozawa,Hiromi Tsuru,Naoki Tatsuta,Naoko Watanabe,Tôru Furuya,Daisuke Nishio,,,,,Chiaki Imada,Keizô Shichijô,,,,Bird Studios,Toei Animation,Toei Company,Toei Doga,
116341,Forest Warrior,93,3.6,2307,PG,9/29/1996 0:00,1996,9,29,,,,,,Chuck Norris,Terry Kiser,Max Gail,Roscoe Lee Browne,Trenton Knight,Aaron Norris,,,,,Danny Dimbort,Sanford Hampton,Andy Howard,Avi Lerner,Marcus Manton,LOT Productions,Millennium Films,,,
86489,Twice Upon a Time,74,6.8,1045,PG,8/5/1983 0:00,1983,8,5,,,,,,Lorenzo Music,Judith Kahan,Marshall Efron,James Cranna,Julie Payne,John Korty,Charles Swenson,,,,Bill Couturié,Suella Kennedy,George Lucas,Barbara Wright,,Korty Films,Lucasfilm,,,
2117984,The Death and Return of Superman,17,7.8,1094,PG-13,11/27/2011 0:00,2011,11,27,10000,,,,,Max Landis,Kit Willesee,Yuri Lowenthal,Grae Drake,Joel Michaely,Max Landis,,,,,Bryan Basham,Jared Bauer,,,,Adjacent LA,,,,
816545,Kabluey,86,6.6,4224,PG-13,6/25/2007 0:00,2007,6,25,,7373,,,,Lisa Kudrow,Scott Prendergast,Christine Taylor,Conchata Ferrell,Jeffrey Dean Morgan,Scott Prendergast,,,,,Jeff Balis,Vivan Dugré,Sarah Feinberg-Galan,Ryan Peterson,Rhoades Rader,Whitewater Films,,,,
446476,Storm,110,5.7,2532,Not Rated,11/17/2005 0:00,2005,11,17,,,,,,Eric Ericson,Eva Röse,Jonas Karlsson,Lina Englund,Peter Engman,Måns Mårlind,Björn Stein,,,,Serina Björnbom,Per Nielsen,Lena Rehnberg,Karl Fredrik Ulfung,,Breidablick Film AB,,,,
86189,The Return of Captain Invincible,96,5.8,625,PG,10/29/1983 0:00,1983,10,29,5000000,,,,,Alan Arkin,Christopher Lee,Kate Fitzpatrick,Bill Hunter,Michael Pate,Philippe Mora,,,,,Brian Burgess,Andrew Gaty,,,,Seven Keys,,,,
1629766,Pizza Man,90,3.6,250,PG-13,9/29/2011 0:00,2011,9,29,3000000,,,,,Frankie Muniz,Dallas Page,Amber Borycki,Shelley Long,David H. Lawrence XVII,Joe Eckardt,,,,,Joe Eckardt,Jonathan Kapoor,Stephen Foz McDermott,Steven Paul,Jason Price,Rock On! Films,JNK Entertainment,,,
2783020,Jay and Silent Bob's Super Groovy Cartoon Movie,64,5,1555,,4/20/2013 0:00,2013,4,20,69000,,,,,Marc Bernardin,Ming Chen,Matt Cohen,Kevin Conroy,Eliza Dushku,Steve Stark,,,,,Jason Mewes,Jordan Monsanto,Jennifer Schwalbach Smith,Meghan Wysocki,,SModcast Pictures,,,,
105619,The Heroic Trio,88,6.5,2901,R,2/12/1993 0:00,1993,2,12,,,,,,Maggie Cheung,Michelle Yeoh,Anita Mui,Damian Lau,Anthony Chau-Sang Wong,Johnnie To,,,,,Cora Cheng,Siu-Tung Ching,Johnnie To,Brian Yip,,China Entertainment Films Production,Paka Hill Productions,,,
1161064,Super Capers: The Origins of Ed and the Missing Bullion,98,3.1,976,PG,3/20/2009 0:00,2009,3,20,2000000,21463,,,,Justin Whalin,Michael Rooker,Ryan McPartlin,Sam Lloyd,Danielle Harris,Ray Griggs,,,,,Michael Kim Binder,Ray Griggs,Fiona Walsh Heinz,Reuben Lim,,RG Entertainment,,,,
79971,Supersonic Man,88,3.1,700,Not Rated,8/14/1979 0:00,1979,8,14,,,,,,Antonio Cantafora,Cameron Mitchell,José Luis Ayestarán,Diana Polakov,José María Caffarel,Juan Piquer Simón,,,,,Faruk Alatan,Juan Piquer Simón,Dick Randall,,,Almena Films,,,,
73168,Infra-Man,88,6.3,1673,PG,8/1/1975 0:00,1975,8,1,,,,,,Danny Lee,Hsieh Wang,Terry Liu,Man-Tzu Yuan,Dana,Shan Hua,,,,,Runme Shaw,,,,,Shaw Brothers,,,,
115696,Black Scorpion II: Aftershock,85,3.7,637,R,5/13/1997 0:00,1997,5,13,,,,,,Joan Severance,Whip Hubley,Sherrie Rose,Stoney Jackson,Matt Roe,Jonathan Winfrey,,,,,Roger Corman,Craig J. Nevius,Lance H. Robbins,Joan Severance,,Concorde-New Horizons,,,,
5981944,The Invisible Boy: Second Generation,100,5,388,,1/4/2018 0:00,2018,1,4,10000000,,,,,Ludovico Girardello,Kseniya Rappoport,Galatéa Bellugi,Ivan Franek,Dario Cantarelli,Gabriele Salvatores,,,,,Winston Azzopardi,Francesca Cima,Gennaro Formisano,Lorenzo Foschi,Nicola Giuliano,Indigo Film,Rai Cinema,Frame by Frame,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT),Friuli Venezia Giulia Film Commission
55408,Santo Versus the Vampire Women,89,3.7,1061,Not Rated,10/11/1962 0:00,1962,10,11,,,,,,Santo,Lorena Velázquez,María Duval,Jaime Fernández,Augusto Benedico,Alfonso Corona Blake,,,,,Alberto López,,,,,Filmadora Panamericana,Fonexsa,Tele-cine-radio S.A.,,
345608,Ang mahiwagang daigdig ni Pedro Penduko,,,,,6/17/1973 0:00,1973,6,17,,,,,,Ramon Zamora,Jeanne Young,Lotis Key,Eddie Garcia,Panchito,Celso Ad. Castillo,,,,,Catalino T. Dominguez Jr.,Jun Dominguez,,,,Topaz Film Productions,,,,
2367996,Mugamoodi,150,4.9,849,Not Rated,8/29/2012 0:00,2012,8,29,200000000,,,,,Jiiva,Narain,Nassar,Pooja Hegde,Selvaah,Myshkin,,,,,Siddharth Roy Kapur,Ronnie Screwvala,,,,UTV Motion Pictures,,,,
106417,Sailor Moon R: The Movie: The Promise of the Rose,61,7.8,2026,TV-14::(TV rating),12/5/1993 0:00,1993,12,5,,,,,,Kotono Mitsuishi,Tôru Furuya,Michie Tomizawa,Aya Hisakawa,Emi Shinohara,Kunihiko Ikuhara,,,,,Louis Hurtubise,James McGowan,Ken Sasaki,Janice Sonski,Tsutomu Tomari,Toei Animation,TV Asahi,,,
142244,Dragon Ball Z: Lord Slug,50,6.7,4615,TV-PG,3/19/1991 0:00,1991,3,19,,,15218214,,,Masako Nozawa,Toshio Furukawa,Mayumi Tanaka,Hiromi Tsuru,Naoko Watanabe,Mitsuo Hashimoto,,,,,Daniel Cocanougher,Justin Cook,Cindy Brennan Fukunaga,Gen Fukunaga,Carly Hunter,Bird Studios,Toei Animation,Toei Doga,,
479162,Special,81,6.9,5157,R,1/30/2006 0:00,2006,1,30,1000000,3232,,,,Michael Rapaport,Paul Blackthorne,Josh Peck,Robert Baker,Jack Kehler,Hal Haberman,Jeremy Passmore,,,,Craig Anderson,Bp Cooper,Andre Fabrizio,Louis Hagney,Frank Mele,Rival Pictures,,,,
3018700,The Flying Man,10,6.8,852,,7/12/2013 0:00,2013,7,12,5000,,,,,Nick Smyth,Rick Cordeiro,Justin T. Lee,,,Marcus Alqueres,,,,,Marcus Alqueres,,,,,Marcus Alqueres,,,,
5218740,Zeroes,104,8.1,21,,8/29/2019 0:00,2019,8,29,,,,,,Jacklyn Adelene,Steve Annan,Kayla Anthony,Ashley Blankenship,Chris James Boylan,Charles Smith,,,,,Michael Gualtieri,Andrea Havens,Jason Loftus,James Madison,Charles Smith,Wintegrity Films,,,,
1032763,Inseparable,97,5.4,1990,PG-13,10/8/2011 0:00,2011,10,8,,,,,,Kevin Spacey,Daniel Wu,Beibi Gong,Ni Yan,Peter Stormare,Dayyan Eng,,,,,Dana Brunetti,Dayyan Eng,Jason Han,David U. Lee,Ming Li,Colordance Pictures,Fantawild Pictures,Trigger Street Productions,,
36262,The Phantom,299,7,333,Passed::(National Board of Review),12/24/1943 0:00,1943,12,24,,,,,,Tom Tyler,Jeanne Bates,Ernie Adams,John Bagni,Robert Barron,B. Reeves Eason,,,,,Rudolph C. Flothow,,,,,Columbia Pictures,,,,
354668,Save the Green Planet!,118,7.3,7174,Unrated,4/4/2003 0:00,2003,4,4,,,,,,Ha-kyun Shin,Yun-shik Baek,Jung-min Hwang,Jae-yong Lee,Ju-hyeon Lee,Joon-Hwan Jang,,,,,Seoung-Jae Cha,Moon-su Choi,Seon-a Kim,Kang-bok Lee,,CJ Entertainment,Sidus,,,
264429,Black Mask 2: City of Masks,102,3.5,1590,R,12/17/2002 0:00,2002,12,17,,,,,,Tobin Bell,Jon Polito,Teresa Herrera,Tyler Mane,Andrew Bryniarski,Hark Tsui,,,,,Wai-Chung Chan,Tiffany Chen,Hark Tsui,,,China Star Entertainment,Destination Films,Film Workshop,One Hundred Years of Film Company,
5247156,Red Hood: The Fallen,23,6.9,219,,11/27/2015 0:00,2015,11,27,2000,,,,,Simon Arblaster,Brian Dennison,Ron Arthurs,Brodie Masini,David Green,Toby Bajrovic,,,,,Toby Bajrovic,Brian Dennison,Andrew Wishaw,,,TBVisuals Productions,,,,
1059773,The Adventures of Food Boy,90,3.9,887,PG,4/29/2008 0:00,2008,4,29,,,,,,Lucas Grabeel,Brittany Curran,Kunal Sharma,Jeff Braine,Noah Bastian,Dane Cannon,,,,,Melissa Brady,Marc Mangum,Sam Mangum,,,Cold Fusion Films,Cold Spark Films,Ezra Entertainment,,
31394,The Green Hornet,258,6.8,453,Approved,1/9/1940 0:00,1940,1,9,,,,,,Gordon Jones,Wade Boteler,Keye Luke,Anne Nagel,Phillip Trent,Ford Beebe,Ray Taylor,,,,Henry MacRae,,,,,Universal Pictures,,,,
5161658,Bling,82,4.5,594,PG,3/3/2016 0:00,2016,3,3,15000000,,,,,Taylor Kitsch,Jennette McCurdy,James Woods,Carla Gugino,Tom Green,Kyung Ho Lee,Wonjae Lee,,,,Oliver Huzly,Sujin Hwang,Donghwa Kang,Jongsoo Kim,Eun-Young Park,Digiart Productions,Digital Idea,,,
34247,Superman,10,7.4,2555,Passed,9/26/1941 0:00,1941,9,26,50000,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Jack Mercer,Julian Noa,Dave Fleischer,,,,,Max Fleischer,,,,,Fleischer Studios,,,,
427382,Inday Bote,,6.8,13,,8/15/1985 0:00,1985,8,15,,,,,,Maricel Soriano,William Martinez,Richard Gomez,Charito Solis,Gloria Romero,Luciano B. Carlos,,,,,Lily Y. Monteverde,,,,,Regal Films,,,,
4137902,Dark Horse,85,7.3,922,PG,1/23/2015 0:00,2015,1,23,,,,,,Jan Vokes,Howard Davies,Brian 'Daisy' Vokes,Angela Davies,Rewbell,Louise Osmond,,,,,Judith Dawson,Lizzie Francke,Anna Higgs,Anna Miralis,Adam Partridge,Darlow Smithson Productions,,,,
42211,Atom Man vs. Superman,252,7,578,Approved,7/20/1950 0:00,1950,7,20,,,,,,Kirk Alyn,Noel Neill,Lyle Talbot,Tommy Bond,Pierre Watkin,Spencer Gordon Bennet,,,,,Sam Katzman,,,,,Sam Katzman Productions,,,,
6354056,Code Name: Dynastud,94,3.4,190,Not Rated,10/26/2018 0:00,2018,10,26,25000,,,,,Michael Varrati,Anthony Gaudette,Aaron Andrade,William Galatis,Adam LaFramboise,Richard Griffin,,,,,Richard Griffin,Kristin Kayala,Casey Wright,,,Scorpio Film Releasing,,,,
8462858,Jumpman,95,6.3,313,,7/4/2018 0:00,2018,7,4,,,,,,Anna Slyu,Pavel Chinaryov,Vilma Kutaviciute,Daniil Steklov,Denis Vlasenko,Ivan I. Tverdovskiy,,,,,Natalya Mokritskaya,,,,,Film and Music Entertainment,,,,
67622,The Projectionist,88,5.9,335,PG,10/17/1970 0:00,1970,10,17,,,,,,Chuck McCann,Ina Balin,Rodney Dangerfield,Jára Kohout,Harry Hurwitz,Harry Hurwitz,,,,,Nicky Chinn,Harry Hurwitz,David Wolfson,,,Maglan,,,,
1965272,Velayudham,186,6,9874,Not Rated,10/26/2011 0:00,2011,10,26,450000000,,480000000,,,Joseph Vijay,Genelia D'Souza,Hansika Motwani,Saranya Mohan,Santhanam,Mohan Raja,,,,,Viswanathan Ravichandran,,,,,Aascar Film P.,,,,
4515698,League of Superheroes,86,5.7,93,,8/13/2015 0:00,2015,8,13,,,,,,Bai Ling,Uwe Boll,Lloyd Kaufman,Fred Olen Ray,Jörg Buttgereit,Jens Holzheuer,Oliver Tietgen,,,,Jens Holzheuer,Matti Schindehütte,Patrick Templin,Oliver Tietgen,René Wiesner,Boesewicht Film,,,,
112513,Sailor Moon SuperS: The Movie: Black Dream Hole,60,7.5,1208,,12/23/1995 0:00,1995,12,23,,,,,,Kotono Mitsuishi,Kae Araki,Michie Tomizawa,Aya Hisakawa,Emi Shinohara,Hiroki Shibata,,,,,Kevin Chu,Louis Hurtubise,Haruyo Kanesaku,Yutaka Maseba,James McGowan,Toei Animation,Toei Doga,,,
2387413,Captain Battle: Legacy War,90,1.2,374,,1/13/2013 0:00,2013,1,13,,,,,,Cuyle Carvin,Andrew J McGuinness,Marlene Mc'Cohen,Jenny Allford,Pete Punito,David Palmieri,,,,,Gennaro Buonocore,Ted Chalmers,Marlene Mc'Cohen,Mark B. Newbauer,David Palmieri,Saint James Films,Sterling Entertainment,Tom Cat Films,,
181947,Three Giant Men,81,4.2,539,,10/31/2015 0:00,2015,10,31,,,,,,Aytekin Akkaya,Deniz Erkanat,Yavuz Selekman,Tevfik Sen,Dogan Tamer,T. Fikret Uçak,,,,,Ridvan Tual,,,,,Renkli,,,,
1667443,Superman: Requiem,82,4.1,562,,11/7/2011 0:00,2011,11,7,20000,,,,,Martin Richardson,Stacy Sobieski,Paul Khanna,Lucy Bruegger,Tony Cook,Gene Fallaize,,,,,C. Ralph Adler,Marcus Ako,Gavin ap' Morrygan,Christos Arfanis,Jim Bennett,Cupsogue Pictures,Eagle House Pictures,,,
166948,The Adventures of the American Rabbit,85,5.8,368,G,1/17/1986 0:00,1986,1,17,,291126,,,,Bob Arbogast,Pat Fraley,Barry Gordon,Bob Holt,Lew Horn,Nobutaka Nishizawa,Fred Wolf,,,,Thomas Coleman,Masaharu Etô,Robert O. Kaplan,John G. Marshall,Michael Rosenblatt,Clubhouse Pictures,Murakami Wolf Swenson,Toei Animation,,
62179,Superargo and the Faceless Giants,102,4.8,202,G,1/26/1968 0:00,1968,1,26,,,,,,Giovanni Cianfriglia,Guy Madison,Luisa Baratto,Diana Lorys,Aldo Sambrell,Paolo Bianchini,,,,,Luigi Annibaldi,Elsio Mancuso,,,,G.V. Cinematografica,Società Europea Cinematografica,Ízaro Films,,
353261,BraveStarr: The Legend,91,6.9,1001,PG,3/18/1988 0:00,1988,3,18,,,,,,Charlie Adler,Susan Blu,Pat Fraley,Ed Gilbert,Alan Oppenheimer,Tom Tataranowicz,,,,,Erika Scheimer,Lou Scheimer,,,,Filmation Associates,,,,
1907614,Alter Egos,80,5.2,1423,R,7/24/2012 0:00,2012,7,24,,,,,,Kris Lemche,Brooke Nevin,Joey Kern,Danny Masterson,John Ventimiglia,Jordan Galland,,,,,Milan Chakraborty,Ryan Alan Dearth,Dan Farah,Jordan Galland,Isaac Lefevre,Attic Light Films,Cloud 9 Film Partners,Off Hollywood Pictures,Offhollywood Digital,
61654,Fearless Frank,83,4,205,G,4/29/1967 0:00,1967,4,29,,,,,,Monique van Vooren,Jon Voight,Joan Darling,Severn Darden,Anthony Holland,Philip Kaufman,,,,,Nathan Kaufman,Philip Kaufman,,,,Jericho Productions,,,,
388556,Zebraman,115,6.6,3069,,1/30/2004 0:00,2004,1,30,,,,,,Shô Aikawa,Kyôka Suzuki,Atsuro Watabe,Yui Ichikawa,Kôen Kondô,Takashi Miike,,,,,Shigeyuki Endô,Kumi Fukuchi,Akio Hattori,Takashi Hirano,Mitsuru Kurosawa,Bingo Y.K.,DENTSU Music And Entertainment,Mainichi Broadcasting System,Mainichi Shinbunsha,Shogakukan
8050266,Lego DC Super Hero Girls: Super-Villain High,78,4.7,180,Not Rated,5/14/2018 0:00,2018,5,14,,,,1,,Yvette Nicole Brown,Greg Cipes,Romi Dames,John DiMaggio,Teala Dunn,Elsa Garagarza,,,,,Robert Fewkes,Rick Morales,Sam Register,Sandi Smith,Jill Wilfert,DC Entertainment,The LEGO Group,Warner Bros. Animation,,
64674,Mr. Freedom,95,6.5,938,Not Rated,7/29/1968 0:00,1968,7,29,,,,,,Delphine Seyrig,John Abbey,Donald Pleasence,Jean-Claude Drouot,Serge Gainsbourg,William Klein,,,,,Guy Belfond,Christian Thivat,Michel Zemer,,,Films du Rond-Point,O.P.E.R.A.,,,
860462,Mercury Man,106,4.2,354,R,8/10/2006 0:00,2006,8,10,60000000,,,,,Libby Brien,Cullet Eric,Philip Hersh,Wasan Khantaau,Jinvipa Kheawkunya,Bhandit Thongdee,,,,,Prachya Pinkaew,Somsak Techaratanaprasert,,,,Baa-Ram-Ewe,,,,
109277,Sailor Moon S: The Movie - Hearts in Ice,60,7.7,1518,TV-14,12/29/1994 0:00,1994,12,29,,,,,,Kotono Mitsuishi,Aya Hisakawa,Michie Tomizawa,Emi Shinohara,Rica Fukami,Hiroki Shibata,,,,,Kevin Chu,Louis Hurtubise,Haruyo Kanesaku,Yutaka Maseba,James McGowan,TV Asahi,Toei Animation,,,
2831568,The Posthuman Project,93,3.9,276,Not Rated,6/14/2014 0:00,2014,6,14,60000,,,,,Kyle Whalen,Collin Place,Lindsay Sawyer,Josh Bonzie,Alexandra Harris,Kyle William Roberts,,,,,Mark Bauske,Matt Bauske,Vahid Farzaneh,Sterling Gates,Sha'ree Green,Reckless Abandonment Pictures,Freestyle Productions,WeerNProduction,,
5863566,Recuperando a mi Ex,95,3.4,100,TV-MA,9/28/2018 0:00,2018,9,28,,,,,,Andrés Almeida,Adriana Louvier,Sofia Niño de Rivera,Ricardo O'Farrill,Jan Cornet,Gabriel Guzmán,,,,,Ale García,Gabriel Guzmán,Antonio Urdapilleta,,,IMAGYX Entertainment,La Palma de Oro Films,,,
435631,Demon Hunter,78,4.3,1055,R::(Certificate #n/a),6/1/2005 0:00,2005,6,1,1000000,,,,,Robert Alonzo,Harlan Baird,William Bassett,Terrence Beasor,Sophia Crawford,Scott Ziehl,,,,,Morris Berger,Stephen R. Brown,Stephen J. Cannell,Michael Dubelko,John Duffy,Demon Hunter Productions Inc.,,,,
2397425,Agent Beetle,,1.1,177,,12/4/2012 0:00,2012,12,4,,,,,,Emanuelle Carriere,Phil Dukarsky,Christine Emes,Celine Filion,Paul Finnigan,Brett Kelly,,,,,Gennaro Buonocore,Ted Chalmers,Anne-Marie Frigon,Brett Kelly,Mark B. Newbauer,Saint James Films,,,,
499238,Milarepa,90,7,880,PG,2/15/2006 0:00,2006,2,15,1800000,,,,,Orgyen Tobgyal,Kelsang Chukie Tethtong,Jamyang Lodro,Jamyang Nyima,Kelsang Chukie Tethong,Neten Chokling,,,,,Eric Blair,Norbu Gyari,Edwina Hayes,Jill Heald,Mumta Ito,Shining Moon Productions,,,,
8010444,Spider-Man: Rise of a Legacy,,7.7,22,,3/15/2018 0:00,2018,3,15,,,,,,Mark Ricci,Cheryl De Luca,Carter Purtelle,Lisa Kovack,Albert Duic,Cameron Dodd,Mark Ricci,,,,Cameron Dodd,Mark Ricci,,,,Six Side Studios,,,,
49358,The Sword and the Dragon,87,5.5,859,,9/16/1956 0:00,1956,9,16,,,,,,Boris Andreyev,Shukur Burkhanov,Andrei Abrikosov,Natalya Medvedeva,Ninel Myshkova,Aleksandr Ptushko,,,,,Joseph H. Harris,Sig Shore,Damir Vyatich-Berezhnykh,,,Mosfilm,,,,
3305062,Nightwing: Prodigal,73,6.7,28,,9/29/2014 0:00,2014,9,29,5000,,,,,Brady Roberts,Florence Reiher,Jessica Racz,Camden Filtness,Kylee Bush,Kyle James-Patrick,,,,,Brady Roberts,,,,,Rogue Panda Pictures,,,,
